frame	xtl	ytl	xbr	ybr	class	score
2018-03-23_1352_right/000844	762	826	812	875	5.19	0.9377330541610718
2018-03-23_1352_right/000844	1629	823	1674	869	5.19	0.7492022514343262
2018-03-23_1352_right/004089	1318	886	1353	922	4.1	0.827846884727478
2018-03-23_1352_right/004089	888	896	912	922	5.20	0.6941823959350586
2018-03-23_1352_right/004089	889	921	912	947	3.24	0.3324800431728363
2018-03-23_1352_right/001879	1969	693	2126	838	2.4	0.924698770046234
2018-03-23_1352_right/006092	1654	695	1775	818	3.24	0.994761884212494
2018-03-23_1352_right/000388	1025	962	1051	989	5.20	0.6383912563323975
2018-03-23_1352_right/000388	1338	916	1364	943	5.20	0.5889204144477844
2018-03-23_1352_right/000388	1030	940	1047	959	5.19	0.439127504825592
2018-03-23_1352_right/000639	841	927	910	998	5.20	0.9173306226730348
2018-03-23_1352_right/000639	1426	942	1457	971	5.20	0.8523352146148682
2018-03-23_1352_right/000639	1432	916	1452	937	5.19	0.6482281088829039
2018-03-23_1352_right/000639	854	870	900	916	5.19	0.6189799308776855
2018-03-23_1352_right/000639	1067	919	1087	939	5.19	0.5658174157142639
2018-03-23_1352_right/000215	1505	915	1561	970	5.20	0.9950428009033204
2018-03-23_1352_right/000215	1505	859	1561	914	3.27	0.9944677352905272
2018-03-23_1352_right/003598	717	868	780	933	3.1	0.9785842299461364
2018-03-23_1352_right/003598	678	871	704	897	5.19	0.9191767573356628
2018-03-23_1352_right/003598	276	889	296	910	5.19	0.782517671585083
2018-03-23_1352_right/003598	2398	903	2448	996	5.20	0.5420805215835571
2018-03-23_1352_right/004030	36	929	60	954	5.20	0.6704785823822021
2018-03-23_1352_right/004895	1582	938	1663	1017	3.1	0.6916015148162842
2018-03-23_1352_right/000130	1431	898	1469	938	3.27	0.9947826266288756
2018-03-23_1352_right/000130	1431	938	1470	977	5.20	0.977067530155182
2018-03-23_1352_right/006379	1103	863	1151	912	2.1	0.9679758548736572
2018-03-23_1352_right/006379	1230	1007	1321	1104	4.2	0.9658318758010864
2018-03-23_1352_right/006379	1206	735	1291	823	4.2	0.9401988983154296
2018-03-23_1352_right/006379	1094	913	1145	950	4.1	0.6707784533500671
2018-03-23_1352_right/006379	1324	898	1348	925	2.4	0.49876523017883295
2018-03-23_1352_right/001453	1255	920	1290	954	2.4	0.7007490992546082
2018-03-23_1352_right/001453	824	915	847	952	2.4	0.6054413318634033
2018-03-23_1352_right/000904	2015	643	2113	741	5.19	0.8570765852928162
2018-03-23_1352_right/000904	1995	764	2133	912	5.20	0.8310098648071289
2018-03-23_1352_right/000904	260	641	358	738	5.19	0.708785355091095
2018-03-23_1352_right/000904	1255	928	1278	953	5.20	0.3701132535934448
2018-03-23_1352_right/003290	1744	581	1907	740	5.20	0.9454551935195924
2018-03-23_1352_right/006383	1055	855	1103	906	2.1	0.972204566001892
2018-03-23_1352_right/006383	1185	1005	1280	1108	4.2	0.9447625875473022
2018-03-23_1352_right/006383	1159	717	1250	810	4.2	0.9146962165832521
2018-03-23_1352_right/006383	1049	906	1098	945	4.1	0.8284560441970825
2018-03-23_1352_right/006383	1280	891	1305	919	2.4	0.520037055015564
2018-03-23_1352_right/006383	1281	918	1305	947	4.1	0.3834847211837769
2018-03-23_1352_right/003536	2357	947	2413	1014	5.20	0.9843194484710692
2018-03-23_1352_right/003536	2013	925	2054	974	5.20	0.97662353515625
2018-03-23_1352_right/003536	2021	886	2049	918	5.19	0.9432336688041688
2018-03-23_1352_right/003536	2370	893	2414	938	5.19	0.9065529108047484
2018-03-23_1352_right/003536	953	922	971	940	5.19	0.4957513511180878
2018-03-23_1352_right/001400	887	927	911	963	2.4	0.551202654838562
2018-03-23_1352_right/001141	1227	864	1275	916	5.20	0.9899567365646362
2018-03-23_1352_right/001891	2022	676	2188	832	2.4	0.7761223316192627
2018-03-23_1352_right/007171	1504	778	1538	813	2.4	0.8657501935958862
2018-03-23_1352_right/007171	1507	812	1536	844	4.1	0.8466634750366211
2018-03-23_1352_right/003631	2249	809	2398	955	5.20	0.9633538126945496
2018-03-23_1352_right/003631	0	847	88	934	3.1	0.9040480852127076
2018-03-23_1352_right/003631	2283	696	2383	787	5.19	0.44484996795654297
2018-03-23_1352_right/003262	1547	710	1649	815	5.20	0.9860042929649352
2018-03-23_1352_right/004648	635	903	703	975	3.27	0.9714639186859132
2018-03-23_1352_right/004648	1326	998	1352	1028	3.1	0.5029798150062561
2018-03-23_1352_right/001555	1822	867	1855	923	2.4	0.9612648487091064
2018-03-23_1352_right/001555	1617	895	1646	929	4.1	0.4108516275882721
2018-03-23_1352_right/003469	1981	915	2005	945	5.19	0.9042083024978638
2018-03-23_1352_right/003469	1975	951	2005	994	5.20	0.8964096307754517
2018-03-23_1352_right/003469	1316	928	1348	962	3.1	0.8131822347640991
2018-03-23_1352_right/003469	1818	904	1837	928	5.19	0.8055540323257446
2018-03-23_1352_right/003469	1813	933	1840	967	5.20	0.8003847599029541
2018-03-23_1352_right/003469	1292	919	1308	936	5.19	0.4929255247116089
2018-03-23_1352_right/000150	1443	897	1485	938	3.27	0.998044729232788
2018-03-23_1352_right/000150	1444	939	1486	981	5.20	0.9866096973419191
2018-03-23_1352_right/003453	1903	926	1925	952	5.19	0.8512852191925049
2018-03-23_1352_right/003453	1296	935	1327	969	3.1	0.8210086822509766
2018-03-23_1352_right/003453	1759	940	1782	973	5.20	0.7905759811401367
2018-03-23_1352_right/003453	1898	958	1923	997	5.20	0.6986331343650818
2018-03-23_1352_right/003453	1764	914	1780	936	5.19	0.6623356938362122
2018-03-23_1352_right/003453	1273	926	1291	943	5.19	0.3585191965103149
2018-03-23_1352_right/002060	2343	740	2448	853	2.4	0.4453679323196411
2018-03-23_1352_right/003512	2237	943	2281	1000	5.20	0.9900112152099608
2018-03-23_1352_right/003512	1977	924	2012	968	5.20	0.9714385271072388
2018-03-23_1352_right/003512	2246	898	2281	936	5.19	0.9444248676300048
2018-03-23_1352_right/003512	1985	889	2008	917	5.19	0.8708275556564331
2018-03-23_1352_right/003512	1032	925	1050	943	5.19	0.34035488963127136
2018-03-23_1352_right/004900	1610	929	1694	1011	3.1	0.8077335953712463
2018-03-23_1352_right/000142	1435	895	1476	937	3.27	0.998220682144165
2018-03-23_1352_right/000142	1435	937	1476	978	5.20	0.9892739057540894
2018-03-23_1352_right/001780	1577	820	1652	887	2.4	0.9887044429779052
2018-03-23_1352_right/001780	188	819	255	885	2.4	0.9785932302474976
2018-03-23_1352_right/005702	962	785	993	873	2.1	0.8567141890525818
2018-03-23_1352_right/003132	1309	915	1335	946	5.20	0.39319559931755066
2018-03-23_1352_right/001460	1258	914	1295	951	2.4	0.9095833301544191
2018-03-23_1352_right/001460	817	908	840	949	2.4	0.7910000085830688
2018-03-23_1352_right/001460	640	915	664	945	4.1	0.5121780633926392
2018-03-23_1352_right/001358	934	930	953	964	2.4	0.3313410878181457
2018-03-23_1352_right/004448	1229	954	1258	986	3.27	0.8047519326210022
2018-03-23_1352_right/001494	1271	893	1308	931	2.4	0.906508207321167
2018-03-23_1352_right/001494	775	889	803	935	2.4	0.7630717754364014
2018-03-23_1352_right/008236	989	874	1023	909	3.27	0.9604241251945496
2018-03-23_1352_right/008236	1520	827	1551	863	3.27	0.9037078619003296
2018-03-23_1352_right/008236	2074	832	2091	860	5.19	0.5903949141502379
2018-03-23_1352_right/008236	989	837	1025	875	3.27	0.5151888132095337
2018-03-23_1352_right/001409	878	925	900	959	2.4	0.5685570240020752
2018-03-23_1352_right/004676	561	862	643	947	3.27	0.9806227684020996
2018-03-23_1352_right/004676	1348	978	1376	1012	3.1	0.5577771067619324
2018-03-23_1352_right/003542	2371	941	2430	1010	5.20	0.9882050156593324
2018-03-23_1352_right/003542	2012	918	2044	968	5.20	0.9552975296974182
2018-03-23_1352_right/003542	2383	885	2429	930	5.19	0.9027330875396729
2018-03-23_1352_right/003542	2015	879	2041	913	5.19	0.8014549016952515
2018-03-23_1352_right/003542	1236	905	1256	926	5.19	0.7986197471618652
2018-03-23_1352_right/003542	914	917	932	935	5.19	0.4844810664653778
2018-03-23_1352_right/003542	280	703	331	801	2.4	0.3097338974475861
2018-03-23_1352_right/001209	1361	797	1442	882	5.20	0.9925382137298584
2018-03-23_1352_right/003240	1456	772	1533	852	5.20	0.9912005662918092
2018-03-23_1352_right/003232	1429	804	1502	879	5.20	0.9875199794769288
2018-03-23_1352_right/006258	1263	907	1292	937	4.2	0.8508220314979553
2018-03-23_1352_right/006258	1268	998	1299	1031	4.2	0.692607045173645
2018-03-23_1352_right/006258	1237	931	1262	958	2.1	0.3868182003498077
2018-03-23_1352_right/004065	1170	913	1200	947	4.2	0.6837260127067566
2018-03-23_1352_right/000940	1220	928	1245	953	5.20	0.5472097396850586
2018-03-23_1352_right/004225	1676	815	1750	899	4.1	0.7523079514503479
2018-03-23_1352_right/001762	294	870	354	931	2.4	0.992325246334076
2018-03-23_1352_right/001762	1546	877	1613	936	2.4	0.980804204940796
2018-03-23_1352_right/001869	1914	710	2060	845	2.4	0.8809149265289307
2018-03-23_1352_right/004326	151	750	219	818	5.20	0.9834831953048706
2018-03-23_1352_right/004326	150	820	218	890	3.24	0.8834050297737122
2018-03-23_1352_right/004326	1208	923	1224	941	5.19	0.5478900074958801
2018-03-23_1352_right/004326	1011	876	1068	987	3.1	0.35401612520217896
2018-03-23_1352_right/000623	861	934	922	997	5.20	0.9859313368797302
2018-03-23_1352_right/000623	872	881	915	925	5.19	0.9239176511764526
2018-03-23_1352_right/000623	1053	921	1072	940	5.19	0.4526723623275757
2018-03-23_1352_right/000930	1205	928	1230	953	5.20	0.4594183564186096
2018-03-23_1352_right/001472	1264	904	1301	942	2.4	0.9201974868774414
2018-03-23_1352_right/001472	803	898	828	941	2.4	0.8939005732536316
2018-03-23_1352_right/001472	626	906	652	938	4.1	0.3563406765460968
2018-03-23_1352_right/000505	990	970	1023	1004	5.20	0.9074394702911376
2018-03-23_1352_right/000505	1399	914	1433	948	5.20	0.9026341438293456
2018-03-23_1352_right/000505	996	942	1018	966	5.19	0.799524188041687
2018-03-23_1352_right/003791	1576	892	1657	976	4.1	0.9502722024917604
2018-03-23_1352_right/007310	768	645	810	758	2.1	0.4398064315319061
2018-03-23_1352_right/008420	1531	839	1564	875	3.27	0.9328447580337524
2018-03-23_1352_right/008420	995	886	1030	921	3.27	0.9310976266860962
2018-03-23_1352_right/008420	2095	843	2113	872	5.19	0.5924955010414124
2018-03-23_1352_right/008140	1352	859	1378	889	3.27	0.603533148765564
2018-03-23_1352_right/000406	1028	984	1054	1010	5.20	0.6103698015213013
2018-03-23_1352_right/000406	1032	961	1050	980	5.19	0.4521437585353851
2018-03-23_1352_right/000406	1351	936	1377	962	5.20	0.3729513883590698
2018-03-23_1352_right/008110	1307	894	1331	922	3.27	0.5433447360992432
2018-03-23_1352_right/000008	1431	907	1462	938	3.27	0.8588703870773315
2018-03-23_1352_right/000008	1432	938	1463	968	5.20	0.8140769004821777
2018-03-23_1352_right/000991	2331	928	2358	975	5.20	0.8486181497573853
2018-03-23_1352_right/000991	2337	890	2356	921	5.19	0.7231922745704651
2018-03-23_1352_right/000991	1265	918	1292	945	5.20	0.6353228688240051
2018-03-23_1352_right/003211	1382	839	1436	895	5.20	0.9767099618911744
2018-03-23_1352_right/004213	1648	833	1718	909	4.1	0.8369528651237488
2018-03-23_1352_right/004213	881	889	909	918	5.20	0.4969915449619293
2018-03-23_1352_right/008124	1322	880	1346	907	3.27	0.5198281407356262
2018-03-23_1352_right/001283	1577	922	1604	946	2.4	0.5014982223510742
2018-03-23_1352_right/008383	995	886	1029	920	3.27	0.9388117790222168
2018-03-23_1352_right/008383	1531	839	1564	875	3.27	0.9302273392677308
2018-03-23_1352_right/008383	2095	843	2113	872	5.19	0.6447453498840332
2018-03-23_1352_right/003133	1305	920	1334	952	5.20	0.4568623304367066
2018-03-23_1352_right/007213	1664	687	1720	739	2.4	0.9756791591644288
2018-03-23_1352_right/007213	1670	740	1716	788	4.1	0.9479774236679076
2018-03-23_1352_right/004760	1364	955	1397	992	3.1	0.7985745668411255
2018-03-23_1352_right/004320	255	768	318	833	5.20	0.9914273023605348
2018-03-23_1352_right/004320	253	833	318	902	3.24	0.9420870542526244
2018-03-23_1352_right/004320	1258	929	1273	947	5.19	0.538716733455658
2018-03-23_1352_right/003588	884	887	942	947	3.1	0.988711714744568
2018-03-23_1352_right/003588	837	887	861	911	5.19	0.9354642629623412
2018-03-23_1352_right/003588	454	904	474	925	5.19	0.695141077041626
2018-03-23_1352_right/003440	1291	943	1321	975	3.1	0.8126626014709473
2018-03-23_1352_right/003440	1859	935	1876	961	5.19	0.6526985764503479
2018-03-23_1352_right/003440	1734	923	1752	945	5.19	0.5962595939636229
2018-03-23_1352_right/003440	1730	949	1752	979	5.20	0.5793885588645935
2018-03-23_1352_right/003440	1853	966	1879	1001	5.20	0.4284404218196869
2018-03-23_1352_right/003440	1271	934	1287	950	5.19	0.3628802597522736
2018-03-23_1352_right/001450	1254	924	1289	959	2.4	0.6944970488548279
2018-03-23_1352_right/001450	828	918	851	954	2.4	0.6840482354164124
2018-03-23_1352_right/000193	1483	862	1533	913	3.27	0.9964908361434937
2018-03-23_1352_right/000193	1484	912	1534	962	5.20	0.99038165807724
2018-03-23_1352_right/004496	850	943	883	978	3.27	0.753088653087616
2018-03-23_1352_right/001215	1371	784	1459	874	5.20	0.9901243448257446
2018-03-23_1352_right/006394	893	853	945	907	2.1	0.9833138585090636
2018-03-23_1352_right/006394	1020	1018	1134	1136	4.2	0.9447805285453796
2018-03-23_1352_right/006394	991	681	1094	787	4.2	0.9027005434036256
2018-03-23_1352_right/006394	886	908	938	947	4.1	0.7302099466323853
2018-03-23_1352_right/006394	1134	892	1160	921	2.4	0.4730552732944489
2018-03-23_1352_right/006394	1136	919	1159	950	4.1	0.4361847043037415
2018-03-23_1352_right/004565	771	902	814	948	3.27	0.99045729637146
2018-03-23_1352_right/004565	2192	652	2235	744	3.24	0.5485793948173523
2018-03-23_1352_right/000627	857	934	919	999	5.20	0.961378276348114
2018-03-23_1352_right/000627	868	881	911	926	5.19	0.8534482717514038
2018-03-23_1352_right/000627	1057	922	1076	942	5.19	0.5334863662719727
2018-03-23_1352_right/001513	1372	883	1412	924	2.4	0.9850172996520996
2018-03-23_1352_right/001513	852	886	881	934	2.4	0.8384175896644592
2018-03-23_1352_right/001137	1215	865	1262	915	5.20	0.9906822443008424
2018-03-23_1352_right/003725	2402	970	2448	1026	4.1	0.7582176923751831
2018-03-23_1352_right/004447	1251	954	1280	985	3.27	0.8388397097587585
2018-03-23_1352_right/004872	1499	935	1561	999	3.1	0.7747734189033508
2018-03-23_1352_right/000046	1458	939	1490	972	5.20	0.8066457509994507
2018-03-23_1352_right/000046	1457	908	1489	939	3.27	0.7883985042572021
2018-03-23_1352_right/008200	963	865	996	899	3.27	0.9253013134002686
2018-03-23_1352_right/008200	1463	819	1494	853	3.27	0.9152534008026124
2018-03-23_1352_right/008200	1975	822	1991	848	5.19	0.5210660099983215
2018-03-23_1352_right/008200	2422	479	2448	569	3.24	0.3801757395267487
2018-03-23_1352_right/008439	995	886	1029	921	3.27	0.937281370162964
2018-03-23_1352_right/008439	1531	839	1564	876	3.27	0.92829030752182
2018-03-23_1352_right/008439	2095	843	2113	872	5.19	0.5965801477432251
2018-03-23_1352_right/003245	1474	759	1555	842	5.20	0.9900492429733276
2018-03-23_1352_right/000323	1981	655	2116	787	3.27	0.988101601600647
2018-03-23_1352_right/000323	1980	787	2117	922	5.20	0.9504340887069702
2018-03-23_1352_right/000323	1028	971	1052	994	5.20	0.36736536026000977
2018-03-23_1352_right/000323	1298	936	1317	952	5.19	0.3372272551059723
2018-03-23_1352_right/004236	1715	792	1796	886	4.1	0.9026985168457032
2018-03-23_1352_right/000708	1546	845	1598	899	3.27	0.9958785772323608
2018-03-23_1352_right/000708	1445	916	1484	958	5.20	0.9583557248115541
2018-03-23_1352_right/000708	1451	882	1477	909	5.19	0.921357274055481
2018-03-23_1352_right/000708	971	888	997	914	5.19	0.91960608959198
2018-03-23_1352_right/000708	1945	712	2018	792	5.19	0.7698736190795898
2018-03-23_1352_right/000708	317	701	432	813	5.19	0.5778884291648865
2018-03-23_1352_right/000708	289	845	452	1006	5.20	0.411706805229187
2018-03-23_1352_right/001795	1603	822	1684	896	2.4	0.9981063604354858
2018-03-23_1352_right/001795	78	807	150	880	2.4	0.9921236038208008
2018-03-23_1352_right/005829	2009	667	2149	799	2.4	0.9334483146667479
2018-03-23_1352_right/005829	2028	803	2144	917	4.1	0.871809184551239
2018-03-23_1352_right/001826	1697	807	1800	899	2.4	0.9841695427894592
2018-03-23_1352_right/004072	1232	897	1263	931	4.2	0.5589410662651062
2018-03-23_1352_right/004072	823	905	846	930	5.20	0.4678701162338257
2018-03-23_1352_right/004072	2117	415	2164	494	4.1	0.3397258520126343
2018-03-23_1352_right/001645	1148	921	1191	958	2.4	0.9821350574493408
2018-03-23_1352_right/001645	353	914	397	954	2.4	0.9818705916404724
2018-03-23_1352_right/001645	1974	906	2012	942	2.4	0.9083320498466492
2018-03-23_1352_right/003118	1309	898	1334	929	5.20	0.33655014634132385
2018-03-23_1352_right/004800	1356	939	1395	981	3.1	0.8557672500610352
2018-03-23_1352_right/002355	449	875	484	931	5.20	0.9557956457138062
2018-03-23_1352_right/000402	1027	968	1053	994	5.20	0.5826755166053772
2018-03-23_1352_right/000402	1348	921	1374	947	5.20	0.5431200265884399
2018-03-23_1352_right/000402	1031	946	1049	965	5.19	0.4998035430908203
2018-03-23_1352_right/000841	1976	694	2093	818	3.27	0.9929437637329102
2018-03-23_1352_right/000841	1608	889	1675	962	5.20	0.9738337397575378
2018-03-23_1352_right/000841	772	835	820	884	5.19	0.9386996030807496
2018-03-23_1352_right/000841	1617	831	1663	878	5.19	0.8765456676483154
2018-03-23_1352_right/005692	1069	818	1098	894	2.1	0.8248372673988342
2018-03-23_1352_right/000863	1700	869	1784	955	5.20	0.9714840650558472
2018-03-23_1352_right/000863	685	797	742	856	5.19	0.9212998151779176
2018-03-23_1352_right/000863	1713	797	1771	855	5.19	0.9198986291885376
2018-03-23_1352_right/000863	2338	564	2448	736	3.27	0.7601767778396606
2018-03-23_1352_right/006048	1450	846	1507	903	3.24	0.906523585319519
2018-03-23_1352_right/004627	681	863	743	926	3.27	0.97686767578125
2018-03-23_1352_right/004627	1309	951	1335	980	3.1	0.5295698642730713
2018-03-23_1352_right/006210	1436	947	1459	983	4.2	0.3945429921150208
2018-03-23_1352_right/006210	1235	1001	1260	1027	4.2	0.3120723962783813
2018-03-23_1352_right/001960	2303	703	2418	823	2.4	0.6067605018615723
2018-03-23_1352_right/002362	645	873	680	930	5.20	0.9835412502288818
2018-03-23_1352_right/007792	235	788	326	879	4.2	0.94616436958313
2018-03-23_1352_right/008475	995	886	1030	921	3.27	0.9604743123054504
2018-03-23_1352_right/008475	1531	839	1564	875	3.27	0.9124454259872437
2018-03-23_1352_right/008475	2095	843	2113	872	5.19	0.6314501762390137
2018-03-23_1352_right/008500	994	886	1029	921	3.27	0.9532818794250488
2018-03-23_1352_right/008500	1531	839	1564	875	3.27	0.9339285492897034
2018-03-23_1352_right/008500	2094	843	2112	872	5.19	0.6078551411628723
2018-03-23_1352_right/006068	1515	809	1586	886	3.24	0.9390833377838136
2018-03-23_1352_right/001881	1973	679	2129	825	2.4	0.9235458374023438
2018-03-23_1352_right/006393	910	851	961	906	2.1	0.9856085777282716
2018-03-23_1352_right/006393	1039	1016	1151	1132	4.2	0.943920075893402
2018-03-23_1352_right/006393	1008	684	1111	787	4.2	0.8916939496994019
2018-03-23_1352_right/006393	904	907	955	945	4.1	0.8579583168029785
2018-03-23_1352_right/006393	1149	890	1175	919	2.4	0.5541608929634094
2018-03-23_1352_right/006393	1150	918	1173	948	4.1	0.3100162744522095
2018-03-23_1352_right/005798	2089	735	2170	817	2.4	0.9766599535942078
2018-03-23_1352_right/005798	2097	818	2169	901	4.1	0.9211539030075072
2018-03-23_1352_right/006414	440	836	489	897	2.1	0.961822748184204
2018-03-23_1352_right/006414	440	569	588	715	4.2	0.896195650100708
