ytl	xtl	ybr	xbr	class	score	frame
786	433	928	556	5.19	0.9999886999999998	2018-02-16_1515_left/002762
987	1748	1029	1779	2.1	0.9930559	2018-02-16_1515_left/002762
887	1492	949	1544	2.1	0.9991442	2018-02-16_1515_left/002459
844	693	966	786	5.19	0.9999858	2018-02-16_1515_left/002265
706	696	818	790	4.2	0.97734284	2018-02-16_1515_left/002265
952	1134	994	1178	3.24	0.9804146	2018-02-16_1515_left/001627
891	1033	930	1069	5.19	0.9999981	2018-02-16_1515_left/002035
859	1844	914	1900	5.19	0.9999932	2018-02-16_1515_left/002035
833	704	881	729	5.19	0.99998784	2018-02-16_1515_left/002035
927	1426	954	1449	5.19	0.9992337	2018-02-16_1515_left/002035
905	1884	1006	1994	2.1	0.99993753	2018-02-16_1515_left/003513
928	1183	968	1219	5.19	0.9999062	2018-02-16_1515_left/003390
968	1471	990	1498	5.19	0.983471	2018-02-16_1515_left/001805
952	1546	991	1589	5.19	0.98829365	2018-02-16_1515_left/002667
808	481	911	569	5.19	0.9999863	2018-02-16_1515_left/002167
970	1349	1014	1390	5.19	0.99998605	2018-02-16_1515_left/002167
943	963	990	997	5.19	0.9997917	2018-02-16_1515_left/002167
854	1347	907	1397	2.4	0.98456556	2018-02-16_1515_left/002167
898	1618	927	1648	5.19	0.9999877	2018-02-16_1515_left/001939
917	1709	973	1765	5.19	0.9995023	2018-02-16_1515_left/001939
793	1713	851	1771	2.4	0.9991818	2018-02-16_1515_left/001939
894	1596	919	1622	5.19	0.9961952	2018-02-16_1515_left/001904
921	1634	951	1664	5.19	0.9900954	2018-02-16_1515_left/001904
829	1629	870	1677	2.4	0.98230875	2018-02-16_1515_left/001904
957	666	989	701	5.19	0.99804544	2018-02-16_1515_left/003577
915	1681	1022	1772	2.1	0.998818	2018-02-16_1515_left/003506
886	1479	952	1532	2.1	0.99777836	2018-02-16_1515_left/002453
898	1750	950	1783	4.2	0.99504364	2018-02-16_1515_left/002958
845	1893	913	1955	5.19	0.99999666	2018-02-16_1515_left/002047
884	1000	929	1042	5.19	0.9999937	2018-02-16_1515_left/002047
830	644	877	675	5.19	0.99996567	2018-02-16_1515_left/002047
886	1420	926	1449	3.24	0.9900434	2018-02-16_1515_left/002047
851	1422	888	1457	2.4	0.9845359	2018-02-16_1515_left/002047
842	658	967	756	5.19	0.9999931	2018-02-16_1515_left/002267
965	753	1002	791	5.19	0.99943775	2018-02-16_1515_left/000991
841	1956	937	2050	5.19	0.9999765	2018-02-16_1515_left/002730
894	755	972	825	5.19	0.99997425	2018-02-16_1515_left/002730
996	1627	1029	1652	2.1	0.9949917	2018-02-16_1515_left/002730
908	1800	1012	1907	2.1	0.99983406	2018-02-16_1515_left/003510
947	1416	993	1454	5.19	0.9999888	2018-02-16_1515_left/001131
887	189	922	223	5.19	0.99999416	2018-02-16_1515_left/001969
887	1877	958	1945	5.19	0.9998419	2018-02-16_1515_left/001969
713	1875	788	1955	2.4	0.9993092	2018-02-16_1515_left/001969
878	1665	911	1702	5.19	0.9992118	2018-02-16_1515_left/001969
973	1837	1014	1869	2.1	0.99991095	2018-02-16_1515_left/002780
872	935	923	981	5.19	0.99999714	2018-02-16_1515_left/002069
798	499	851	539	5.19	0.9999933	2018-02-16_1515_left/002069
825	1997	902	2076	5.19	0.9999845	2018-02-16_1515_left/002069
869	498	936	539	3.1	0.9934284	2018-02-16_1515_left/002069
925	1408	953	1436	5.19	0.9882394	2018-02-16_1515_left/002069
733	1807	871	1938	2.1	0.99984837	2018-02-16_1515_left/002507
938	435	1021	505	2.1	0.9998838	2018-02-16_1515_left/003451
693	1102	844	1238	2.1	0.9998511999999998	2018-02-16_1515_left/003451
850	1127	942	1213	4.1	0.9919878	2018-02-16_1515_left/003451
880	567	1051	613	8.22	0.98707736	2018-02-16_1515_left/003023
806	560	877	618	4.2	0.98447096	2018-02-16_1515_left/003023
763	318	839	369	5.19	0.99999416	2018-02-16_1515_left/002093
800	2154	897	2255	5.19	0.99999404	2018-02-16_1515_left/002093
864	858	927	912	5.19	0.9999908000000002	2018-02-16_1515_left/002093
935	1395	968	1427	5.19	0.9999838	2018-02-16_1515_left/002093
886	434	926	462	5.19	0.99963367	2018-02-16_1515_left/002093
968	1044	1002	1076	5.19	0.9999695	2018-02-16_1515_left/001103
958	1350	1000	1393	5.19	0.999106	2018-02-16_1515_left/001128
935	1138	1021	1212	2.1	0.9998709	2018-02-16_1515_left/003483
879	1755	926	1799	5.19	0.999998	2018-02-16_1515_left/002010
899	1075	931	1108	5.19	0.9999726	2018-02-16_1515_left/002010
857	801	888	825	5.19	0.999851	2018-02-16_1515_left/002010
930	1425	954	1446	5.19	0.9866022	2018-02-16_1515_left/002010
947	1500	974	1524	5.19	0.9992373	2018-02-16_1515_left/001828
752	741	846	829	4.2	0.99546945	2018-02-16_1515_left/003065
954	1559	995	1604	5.19	0.9905089	2018-02-16_1515_left/002670
969	992	1005	1026	5.19	0.9870073	2018-02-16_1515_left/002670
813	508	950	622	5.19	0.9999833	2018-02-16_1515_left/002274
636	515	779	623	4.2	0.9851657	2018-02-16_1515_left/002274
884	1794	941	1848	2.4	0.9992649	2018-02-16_1515_left/002807
1008	2379	1042	2417	5.19	0.9999895	2018-02-16_1515_left/003503
910	1611	1010	1697	2.1	0.9996972	2018-02-16_1515_left/003503
862	1275	912	1318	4.2	0.9966965	2018-02-16_1515_left/002982
949	1842	980	1868	5.19	0.99916756	2018-02-16_1515_left/003639
911	944	995	1017	5.19	0.99999774	2018-02-16_1515_left/002247
831	65	945	147	5.19	0.99998784	2018-02-16_1515_left/002247
800	949	894	1024	4.2	0.9769065	2018-02-16_1515_left/002247
920	1431	964	1468	2.1	0.99711835	2018-02-16_1515_left/002407
855	1037	909	1083	4.2	0.99955255	2018-02-16_1515_left/002992
980	1523	1015	1551	3.24	0.9780808	2018-02-16_1515_left/001562
862	1951	927	2012	2.4	0.9981517	2018-02-16_1515_left/002828
769	550	854	624	4.2	0.9950482	2018-02-16_1515_left/003048
812	2173	894	2260	2.4	0.99954396	2018-02-16_1515_left/002851
749	284	828	335	5.19	0.99999166	2018-02-16_1515_left/002097
787	2181	888	2282	5.19	0.9999902	2018-02-16_1515_left/002097
854	843	919	901	5.19	0.9999896	2018-02-16_1515_left/002097
928	1394	959	1425	5.19	0.9999385	2018-02-16_1515_left/002097
874	412	918	441	5.19	0.99992406	2018-02-16_1515_left/002097
919	1106	950	1129	5.19	0.9995846	2018-02-16_1515_left/002097
818	416	853	442	5.19	0.9911006	2018-02-16_1515_left/002097
842	281	931	340	3.1	0.9779926	2018-02-16_1515_left/002097
926	1205	967	1241	5.19	0.9999932	2018-02-16_1515_left/003391
877	2055	1008	2165	2.1	0.9998907	2018-02-16_1515_left/003519
917	1712	966	1760	5.19	0.9999341	2018-02-16_1515_left/001142
903	81	943	117	5.19	0.9999932	2018-02-16_1515_left/001982
883	1691	925	1730	5.19	0.99997807	2018-02-16_1515_left/001982
898	1121	925	1150	5.19	0.9996234	2018-02-16_1515_left/001982
885	1993	968	2076	5.19	0.9993167	2018-02-16_1515_left/001982
861	895	891	917	5.19	0.99371934	2018-02-16_1515_left/001982
665	1992	753	2085	2.4	0.993291	2018-02-16_1515_left/001982
932	1433	975	1472	2.1	0.9965372	2018-02-16_1515_left/002424
881	1880	939	1936	2.4	0.99966586	2018-02-16_1515_left/002818
806	496	874	554	4.2	0.9883959	2018-02-16_1515_left/003030
894	1040	934	1077	5.19	0.99999964	2018-02-16_1515_left/002030
866	1824	920	1877	5.19	0.9999969	2018-02-16_1515_left/002030
845	724	886	752	5.19	0.99996364	2018-02-16_1515_left/002030
932	1426	956	1449	5.19	0.99381834	2018-02-16_1515_left/002030
937	463	970	501	5.19	0.9958925	2018-02-16_1515_left/003359
952	1075	1029	1138	5.19	0.99999666	2018-02-16_1515_left/002232
900	409	985	465	5.19	0.99999595	2018-02-16_1515_left/002232
777	1082	854	1158	2.4	0.98413646	2018-02-16_1515_left/002232
971	1361	1013	1402	5.19	0.9999924	2018-02-16_1515_left/002162
820	531	914	620	5.19	0.9999863	2018-02-16_1515_left/002162
944	986	994	1020	5.19	0.9997621	2018-02-16_1515_left/002162
855	1	928	29	5.19	0.9974353	2018-02-16_1515_left/002162
859	1365	903	1409	2.4	0.99279433	2018-02-16_1515_left/002162
908	1362	962	1406	3.24	0.98356664	2018-02-16_1515_left/002162
865	1318	914	1362	4.2	0.9949862	2018-02-16_1515_left/002980
968	225	998	261	5.19	0.99058014	2018-02-16_1515_left/003560
956	1428	987	1456	5.19	0.9915011	2018-02-16_1515_left/003602
961	848	990	873	5.19	0.981752	2018-02-16_1515_left/003602
968	1332	1013	1375	5.19	0.99999356	2018-02-16_1515_left/002171
799	424	905	522	5.19	0.99998283	2018-02-16_1515_left/002171
941	937	988	973	5.19	0.9997067	2018-02-16_1515_left/002171
763	502	870	615	2.1	0.99999154	2018-02-16_1515_left/003421
913	1969	968	2014	5.19	0.9999591	2018-02-16_1515_left/003421
882	534	958	599	4.1	0.9989262	2018-02-16_1515_left/003421
764	913	845	980	4.2	0.9914272	2018-02-16_1515_left/003421
953	1093	1025	1150	5.19	0.9999933	2018-02-16_1515_left/002229
899	454	983	505	5.19	0.9999927	2018-02-16_1515_left/002229
869	1528	949	1602	2.1	0.9994785	2018-02-16_1515_left/002472
953	1531	994	1575	5.19	0.9751671	2018-02-16_1515_left/002661
894	29	932	64	5.19	0.99996793	2018-02-16_1515_left/001988
875	1703	916	1742	5.19	0.99989223	2018-02-16_1515_left/001988
888	1114	919	1141	5.19	0.9998585	2018-02-16_1515_left/001988
869	2066	960	2155	5.19	0.99910694	2018-02-16_1515_left/001988
855	875	884	901	5.19	0.9989021	2018-02-16_1515_left/001988
898	1667	957	1727	5.19	0.99987173	2018-02-16_1515_left/002697
894	22	933	58	5.19	0.99999714	2018-02-16_1515_left/001989
871	1706	914	1747	5.19	0.9999765	2018-02-16_1515_left/001989
886	1117	917	1142	5.19	0.99986804	2018-02-16_1515_left/001989
867	2076	956	2168	5.19	0.9989993	2018-02-16_1515_left/001989
852	878	880	899	5.19	0.9986706	2018-02-16_1515_left/001989
941	1504	972	1534	5.19	0.9992424	2018-02-16_1515_left/001829
921	1502	948	1531	5.19	0.9940055	2018-02-16_1515_left/001829
977	1306	1004	1336	5.19	0.9763095	2018-02-16_1515_left/001598
947	1060	1023	1127	5.19	0.99999857	2018-02-16_1515_left/002234
890	370	964	423	5.19	0.9997197	2018-02-16_1515_left/002234
855	1064	934	1127	4.2	0.9759536	2018-02-16_1515_left/002234
963	1210	1001	1249	3.24	0.9897126	2018-02-16_1515_left/001612
979	1010	1017	1044	5.19	0.99995744	2018-02-16_1515_left/001098
774	545	862	620	4.2	0.99777335	2018-02-16_1515_left/003047
957	801	987	832	5.19	0.9976094	2018-02-16_1515_left/003582
936	1574	970	1604	5.19	0.99979013	2018-02-16_1515_left/001873
903	1570	941	1605	5.19	0.995884	2018-02-16_1515_left/001873
727	1018	869	1131	2.1	0.9996414	2018-02-16_1515_left/003101
872	1043	978	1111	4.1	0.97824574	2018-02-16_1515_left/003101
932	1231	987	1283	5.19	0.99999964	2018-02-16_1515_left/002198
893	759	953	799	5.19	0.99998236	2018-02-16_1515_left/002198
664	4	812	52	5.19	0.99987066	2018-02-16_1515_left/002198
936	630	972	659	5.19	0.984537	2018-02-16_1515_left/003365
949	704	994	746	5.19	0.99889624	2018-02-16_1515_left/001009
898	1470	952	1523	2.1	0.99988425	2018-02-16_1515_left/002451
969	730	1007	765	5.19	0.99724895	2018-02-16_1515_left/000995
811	1643	865	1697	2.4	0.9994265	2018-02-16_1515_left/001917
919	1648	957	1690	5.19	0.9991603	2018-02-16_1515_left/001917
896	1594	921	1621	5.19	0.9958171	2018-02-16_1515_left/001917
916	1453	968	1496	2.1	0.9986755	2018-02-16_1515_left/002437
894	1998	1011	2108	2.1	0.99994445	2018-02-16_1515_left/003517
850	1569	934	1651	2.1	0.9994692	2018-02-16_1515_left/002481
815	689	879	741	4.2	0.9808173	2018-02-16_1515_left/003014
802	188	862	228	5.19	0.9999987	2018-02-16_1515_left/002135
771	688	850	761	5.19	0.9999964	2018-02-16_1515_left/002135
879	1370	918	1406	5.19	0.99996257	2018-02-16_1515_left/002135
859	1040	904	1066	5.19	0.9966453000000002	2018-02-16_1515_left/002135
777	1371	822	1413	2.4	0.97737736	2018-02-16_1515_left/002135
899	288	929	317	5.19	0.99999404	2018-02-16_1515_left/001954
889	1644	919	1675	5.19	0.9999765	2018-02-16_1515_left/001954
905	1785	965	1842	5.19	0.99988294	2018-02-16_1515_left/001954
755	1781	828	1852	2.4	0.9998547	2018-02-16_1515_left/001954
891	1159	917	1183	5.19	0.986145	2018-02-16_1515_left/001954
903	1428	934	1455	2.1	0.9958525	2018-02-16_1515_left/002361
861	1991	924	2062	2.4	0.9986993	2018-02-16_1515_left/002833
986	1076	1023	1105	5.19	0.9995989	2018-02-16_1515_left/001106
960	593	991	625	5.19	0.99668676	2018-02-16_1515_left/003574
905	472	969	528	5.19	0.99547136	2018-02-16_1515_left/001044
898	441	964	501	5.19	0.99815077	2018-02-16_1515_left/001047
850	2041	919	2113	2.4	0.9996718	2018-02-16_1515_left/002839
892	1031	932	1069	5.19	0.999998	2018-02-16_1515_left/002034
841	706	883	734	5.19	0.999997	2018-02-16_1515_left/002034
861	1840	919	1895	5.19	0.99997413	2018-02-16_1515_left/002034
930	1425	955	1449	5.19	0.9993437	2018-02-16_1515_left/002034
894	1425	920	1451	5.19	0.9871724	2018-02-16_1515_left/002034
922	1632	955	1668	5.19	0.9985031	2018-02-16_1515_left/001902
894	1601	917	1630	5.19	0.9878924	2018-02-16_1515_left/001902
878	1783	951	1860	5.19	0.99999416	2018-02-16_1515_left/002715
913	845	970	900	5.19	0.9998635	2018-02-16_1515_left/002715
833	845	905	904	4.2	0.99534637	2018-02-16_1515_left/002715
944	1433	994	1479	5.19	0.99954385	2018-02-16_1515_left/001132
819	549	915	636	5.19	0.9999963	2018-02-16_1515_left/002160
856	1	928	50	5.19	0.9999938	2018-02-16_1515_left/002160
966	1362	1013	1405	5.19	0.99990034	2018-02-16_1515_left/002160
943	990	995	1025	5.19	0.99931085	2018-02-16_1515_left/002160
856	1365	902	1411	2.4	0.9936888	2018-02-16_1515_left/002160
940	358	971	392	5.19	0.9959357	2018-02-16_1515_left/003354
935	938	975	971	5.19	0.99991274	2018-02-16_1515_left/003379
936	668	987	714	5.19	0.99920875	2018-02-16_1515_left/001019
782	376	854	423	5.19	0.99999964	2018-02-16_1515_left/002086
814	2097	903	2191	5.19	0.99999857	2018-02-16_1515_left/002086
873	879	927	933	5.19	0.9999976	2018-02-16_1515_left/002086
893	473	929	495	5.19	0.99884856	2018-02-16_1515_left/002086
935	1399	970	1431	5.19	0.9978033000000002	2018-02-16_1515_left/002086
903	1429	935	1452	2.1	0.9756597	2018-02-16_1515_left/002364
772	348	923	488	5.19	0.9995926	2018-02-16_1515_left/002766
989	1765	1027	1798	2.1	0.9995567	2018-02-16_1515_left/002766
886	1653	921	1689	5.19	0.99996805	2018-02-16_1515_left/001962
899	1830	971	1897	5.19	0.9998796	2018-02-16_1515_left/001962
897	242	926	268	5.19	0.9998223	2018-02-16_1515_left/001962
736	1825	810	1901	2.4	0.998312	2018-02-16_1515_left/001962
938	1561	977	1599	5.19	0.9977361	2018-02-16_1515_left/001867
732	837	831	918	4.2	0.9976794	2018-02-16_1515_left/003070
943	610	1019	673	2.1	0.99999464	2018-02-16_1515_left/003459
669	1287	822	1439	2.1	0.9998796999999998	2018-02-16_1515_left/003459
951	1524	985	1556	5.19	0.99989355	2018-02-16_1515_left/003605
907	1628	965	1679	5.19	0.99869484	2018-02-16_1515_left/002689
699	1230	838	1351	2.1	0.99867153	2018-02-16_1515_left/003109
861	1268	958	1337	4.1	0.99030113	2018-02-16_1515_left/003109
927	1626	961	1663	5.19	0.99774975	2018-02-16_1515_left/001897
899	1598	922	1624	5.19	0.99328583	2018-02-16_1515_left/001897
838	1622	879	1666	2.4	0.97939724	2018-02-16_1515_left/001897
737	796	840	874	4.2	0.9965707	2018-02-16_1515_left/003068
943	631	1023	694	2.1	0.9999974	2018-02-16_1515_left/003460
673	1314	822	1466	2.1	0.99979347	2018-02-16_1515_left/003460
944	543	1022	610	2.1	0.9999436	2018-02-16_1515_left/003456
682	1215	830	1360	2.1	0.9999118	2018-02-16_1515_left/003456
843	1247	941	1329	4.1	0.9788791	2018-02-16_1515_left/003456
952	708	997	749	5.19	0.99950874	2018-02-16_1515_left/001006
952	97	989	133	5.19	0.9988895	2018-02-16_1515_left/003341
931	538	982	590	5.19	0.999686	2018-02-16_1515_left/001037
929	1436	974	1475	2.1	0.9973985	2018-02-16_1515_left/002427
892	39	929	71	5.19	0.99999106	2018-02-16_1515_left/001987
872	1701	912	1742	5.19	0.9998099	2018-02-16_1515_left/001987
885	1118	913	1145	5.19	0.9990061	2018-02-16_1515_left/001987
862	2049	955	2144	5.19	0.9978703	2018-02-16_1515_left/001987
848	882	880	902	5.19	0.99593997	2018-02-16_1515_left/001987
917	1560	951	1592	5.19	0.9877487	2018-02-16_1515_left/001864
945	1557	978	1596	5.19	0.9856123	2018-02-16_1515_left/001864
855	1850	910	1910	5.19	0.99999857	2018-02-16_1515_left/002037
887	1023	928	1065	5.19	0.99999726	2018-02-16_1515_left/002037
833	695	880	725	5.19	0.9999958	2018-02-16_1515_left/002037
890	1426	915	1448	5.19	0.9973724	2018-02-16_1515_left/002037
925	1427	951	1448	5.19	0.9905482	2018-02-16_1515_left/002037
891	1420	929	1446	2.1	0.9991334	2018-02-16_1515_left/002375
848	1574	940	1662	2.1	0.9995906	2018-02-16_1515_left/002482
880	849	978	933	5.19	0.9999901	2018-02-16_1515_left/002255
764	849	864	932	4.2	0.9944964	2018-02-16_1515_left/002255
950	1447	976	1474	5.19	0.99826896	2018-02-16_1515_left/001785
831	816	893	863	4.2	0.99791783	2018-02-16_1515_left/003005
872	1712	915	1755	5.19	0.99999654	2018-02-16_1515_left/001991
898	6	937	41	5.19	0.99999607	2018-02-16_1515_left/001991
888	1112	921	1141	5.19	0.9999876	2018-02-16_1515_left/001991
862	2109	960	2202	5.19	0.9875731	2018-02-16_1515_left/001991
934	1546	964	1577	5.19	0.98772115	2018-02-16_1515_left/001849
908	1547	937	1574	5.19	0.9835926	2018-02-16_1515_left/001849
872	989	917	1030	5.19	0.9999958	2018-02-16_1515_left/002052
808	612	866	647	5.19	0.99998605	2018-02-16_1515_left/002052
827	1913	895	1980	5.19	0.9999604	2018-02-16_1515_left/002052
914	1416	945	1448	5.19	0.9939084	2018-02-16_1515_left/002052
858	644	949	734	5.19	0.9999105	2018-02-16_1515_left/002745
986	1671	1028	1699	2.1	0.9996476	2018-02-16_1515_left/002745
779	2293	916	2425	5.19	0.99431413	2018-02-16_1515_left/002745
735	651	835	735	4.2	0.9836363	2018-02-16_1515_left/002745
664	1451	834	1577	2.1	0.9897363	2018-02-16_1515_left/003118
701	1068	818	1154	4.2	0.9858473	2018-02-16_1515_left/003079
860	223	966	293	5.19	0.99999595	2018-02-16_1515_left/002241
925	1003	1011	1071	5.19	0.99996316	2018-02-16_1515_left/002241
753	1782	887	1905	2.1	0.99972814	2018-02-16_1515_left/002505
948	686	996	727	5.19	0.9990748	2018-02-16_1515_left/001016
942	839	1025	911	2.1	0.99997044	2018-02-16_1515_left/003470
624	1571	804	1760	2.1	0.99974066	2018-02-16_1515_left/003470
797	2202	887	2297	2.4	0.998771	2018-02-16_1515_left/002854
870	1742	913	1782	5.19	0.99998474	2018-02-16_1515_left/002003
890	1087	921	1120	5.19	0.9999386999999998	2018-02-16_1515_left/002003
847	822	884	849	5.19	0.99282175	2018-02-16_1515_left/002003
922	1656	1013	1753	2.1	0.99989986	2018-02-16_1515_left/003505
858	1097	908	1146	4.2	0.9920928	2018-02-16_1515_left/002989
888	1479	944	1537	2.1	0.9998229	2018-02-16_1515_left/002456
966	1896	1016	1933	2.1	0.9804309	2018-02-16_1515_left/002789
957	1488	984	1514	5.19	0.9832395	2018-02-16_1515_left/001823
769	455	875	562	2.1	0.99997115	2018-02-16_1515_left/003418
915	1892	967	1937	5.19	0.9999006	2018-02-16_1515_left/003418
892	482	957	546	4.1	0.9910425	2018-02-16_1515_left/003418
759	851	849	920	4.2	0.9752421999999998	2018-02-16_1515_left/003418
849	624	949	722	5.19	0.99998367	2018-02-16_1515_left/002747
982	1678	1023	1710	2.1	0.9998247	2018-02-16_1515_left/002747
725	635	832	719	4.2	0.979481	2018-02-16_1515_left/002747
983	1176	1025	1219	5.19	0.9999858	2018-02-16_1515_left/001115
899	1425	930	1449	2.1	0.9950171	2018-02-16_1515_left/002366
727	798	842	924	2.1	0.99997807	2018-02-16_1515_left/003437
918	139	1002	213	2.1	0.9858118	2018-02-16_1515_left/003437
858	825	943	899	4.1	0.9849377	2018-02-16_1515_left/003437
958	1171	986	1206	5.19	0.9866955	2018-02-16_1515_left/001620
844	2044	917	2128	2.4	0.99857223	2018-02-16_1515_left/002840
944	1266	999	1314	5.19	0.99999654	2018-02-16_1515_left/002189
720	114	858	241	5.19	0.99997365	2018-02-16_1515_left/002189
910	826	967	862	5.19	0.99987626	2018-02-16_1515_left/002189
819	536	955	645	5.19	0.99999475	2018-02-16_1515_left/002273
970	1340	1013	1381	5.19	0.9999939	2018-02-16_1515_left/002169
803	448	909	546	5.19	0.999984	2018-02-16_1515_left/002169
942	952	993	983	5.19	0.99988925	2018-02-16_1515_left/002169
714	93	849	220	5.19	0.9999924	2018-02-16_1515_left/002190
941	1265	992	1310	5.19	0.9999652	2018-02-16_1515_left/002190
909	816	957	852	5.19	0.99995196	2018-02-16_1515_left/002190
976	964	1011	999	5.19	0.9999038	2018-02-16_1515_left/001092
953	1553	996	1598	5.19	0.99769396	2018-02-16_1515_left/002668
977	1016	1013	1051	5.19	0.9999975	2018-02-16_1515_left/001099
918	1365	965	1406	5.19	0.9999968	2018-02-16_1515_left/003397
776	79	887	170	2.1	0.9997315	2018-02-16_1515_left/003397
867	461	1060	507	8.22	0.9855586	2018-02-16_1515_left/003397
877	1505	945	1576	2.1	0.9997638	2018-02-16_1515_left/002467
852	323	901	353	5.19	0.99999774	2018-02-16_1515_left/002114
744	2324	861	2439	5.19	0.9999893	2018-02-16_1515_left/002114
705	122	788	191	5.19	0.9999825	2018-02-16_1515_left/002114
826	780	895	839	5.19	0.9999814	2018-02-16_1515_left/002114
909	1381	948	1415	5.19	0.99996257	2018-02-16_1515_left/002114
897	1075	934	1100	5.19	0.9993994	2018-02-16_1515_left/002114
818	123	905	188	3.1	0.98490494	2018-02-16_1515_left/002114
913	1663	965	1704	5.19	0.9999988	2018-02-16_1515_left/003409
769	304	874	406	2.1	0.9999542	2018-02-16_1515_left/003409
881	327	956	392	4.1	0.98854977	2018-02-16_1515_left/003409
770	686	855	751	4.2	0.98689157	2018-02-16_1515_left/003409
933	1236	988	1286	5.19	0.9999994	2018-02-16_1515_left/002197
671	1	812	76	5.19	0.99999607	2018-02-16_1515_left/002197
894	768	958	805	5.19	0.99999475	2018-02-16_1515_left/002197
799	1241	858	1298	2.4	0.9906068	2018-02-16_1515_left/002197
919	1612	967	1664	5.19	0.9985323	2018-02-16_1515_left/002685
940	956	981	998	5.19	0.9871586	2018-02-16_1515_left/002685
903	1432	942	1465	2.1	0.99984264	2018-02-16_1515_left/002389
885	721	967	797	5.19	0.9999819	2018-02-16_1515_left/002735
818	2044	937	2148	5.19	0.99992955	2018-02-16_1515_left/002735
997	1637	1032	1667	2.1	0.99625516	2018-02-16_1515_left/002735
782	724	870	799	4.2	0.99046636	2018-02-16_1515_left/002735
801	1681	864	1735	2.4	0.9997465	2018-02-16_1515_left/001930
925	1682	974	1730	5.19	0.99974626	2018-02-16_1515_left/001930
903	1607	929	1635	5.19	0.996335	2018-02-16_1515_left/001930
909	419	932	441	5.19	0.98781383	2018-02-16_1515_left/001930
816	2151	904	2234	2.4	0.9995579	2018-02-16_1515_left/002849
970	1363	1013	1404	5.19	0.9999994	2018-02-16_1515_left/002161
820	542	915	625	5.19	0.99998486	2018-02-16_1515_left/002161
945	991	992	1023	5.19	0.9999331	2018-02-16_1515_left/002161
854	0	930	39	5.19	0.99992085	2018-02-16_1515_left/002161
859	1360	905	1412	2.4	0.99390244	2018-02-16_1515_left/002161
775	2	837	42	5.19	0.9794882	2018-02-16_1515_left/002161
817	702	879	751	4.2	0.98810136	2018-02-16_1515_left/003013
935	1590	969	1623	5.19	0.9999279	2018-02-16_1515_left/001881
843	1911	943	2005	5.19	0.99997413	2018-02-16_1515_left/002727
895	772	971	837	5.19	0.99994576	2018-02-16_1515_left/002727
995	1623	1028	1647	2.1	0.98946404	2018-02-16_1515_left/002727
931	1437	975	1475	2.1	0.9995931999999998	2018-02-16_1515_left/002423
891	401	957	465	5.19	0.9975672	2018-02-16_1515_left/001050
930	568	990	619	5.19	0.9998392	2018-02-16_1515_left/001034
962	1316	1011	1357	5.19	0.99999547	2018-02-16_1515_left/002176
771	344	896	445	5.19	0.9999857	2018-02-16_1515_left/002176
932	904	986	942	5.19	0.99994075	2018-02-16_1515_left/002176
843	1314	888	1361	2.4	0.9990225	2018-02-16_1515_left/002176
966	1288	1008	1325	5.19	0.99997103	2018-02-16_1515_left/001124
868	1713	908	1755	5.19	0.99995553	2018-02-16_1515_left/001992
884	1109	916	1139	5.19	0.99995244	2018-02-16_1515_left/001992
894	3	931	28	5.19	0.99951935	2018-02-16_1515_left/001992
846	864	882	886	5.19	0.99749386	2018-02-16_1515_left/001992
854	2120	957	2214	5.19	0.9916597	2018-02-16_1515_left/001992
856	1121	910	1171	4.2	0.9989827	2018-02-16_1515_left/002988
847	937	901	989	4.2	0.99675447	2018-02-16_1515_left/002997
941	2183	994	2238	5.19	0.99623835	2018-02-16_1515_left/001153
841	1607	939	1693	2.1	0.99941003	2018-02-16_1515_left/002487
917	1225	1021	1302	2.1	0.99950933	2018-02-16_1515_left/003487
1010	1932	1040	1966	5.19	0.99948055	2018-02-16_1515_left/003487
978	1334	1003	1364	5.19	0.98023385	2018-02-16_1515_left/001594
923	1434	967	1468	2.1	0.9929791	2018-02-16_1515_left/002408
823	1632	868	1684	2.4	0.98603654	2018-02-16_1515_left/001910
897	1595	919	1620	5.19	0.98222363	2018-02-16_1515_left/001910
891	1196	914	1218	5.19	0.98211586	2018-02-16_1515_left/001910
870	1819	925	1871	5.19	0.9999982	2018-02-16_1515_left/002029
898	1041	935	1081	5.19	0.9999925	2018-02-16_1515_left/002029
852	733	890	761	5.19	0.99997544	2018-02-16_1515_left/002029
932	1427	958	1450	5.19	0.9966924	2018-02-16_1515_left/002029
861	1425	899	1458	2.4	0.99519193	2018-02-16_1515_left/002029
885	1822	940	1882	2.4	0.99839634	2018-02-16_1515_left/002811
937	657	987	709	5.19	0.99963796	2018-02-16_1515_left/001021
744	188	874	318	5.19	0.99999475	2018-02-16_1515_left/002185
954	1280	1006	1329	5.19	0.9999938	2018-02-16_1515_left/002185
924	851	980	888	5.19	0.9974861	2018-02-16_1515_left/002185
857	1077	909	1124	4.2	0.997227	2018-02-16_1515_left/002990
915	1943	967	1986	5.19	0.9999943	2018-02-16_1515_left/003420
770	492	876	595	2.1	0.9999529	2018-02-16_1515_left/003420
881	514	961	579	4.1	0.98906505	2018-02-16_1515_left/003420
756	887	851	955	4.2	0.98577625	2018-02-16_1515_left/003420
887	1721	956	1784	5.19	0.9999968	2018-02-16_1515_left/002706
923	882	967	935	5.19	0.9993955	2018-02-16_1515_left/002706
845	881	906	936	4.2	0.98432887	2018-02-16_1515_left/002706
910	1709	1020	1806	2.1	0.99986744	2018-02-16_1515_left/003507
